DD5D98DD-9201-4E79-80B4-37C17F598428,QUD5Adc4f224c9591,245.65,0.29,50,2.91,0,1.11,59:43.2,59:43.2,1,0,1.102,192.168.0.2
FA891EBA-5A8D-4EEE-BFEB-A2252A32CE34,QUD5Adc4f224c9591,245.1,0.28,50.01,3.09,0,1.1,58:43.1,58:43.0,1,0,1.102,192.168.0.2
040681F8-2BE0-4EEE-9562-AD62EC5CEBEC,QUD5Adc4f224c9591,244.74,0.26,49.91,3.04,0,1.11,57:43.4,57:42.8,1,0,1.102,192.168.0.2
2B7B3FF7-88E8-4B0A-B069-8FA23F038998,QUD5Adc4f224c9591,244.49,0.27,50.04,2.81,0,1.12,56:43.5,56:42.6,1,0,1.102,192.168.0.2
50977BAC-5C9F-4129-B01F-37F81AF23C8D,QUD5Adc4f224c9591,244.5,0.31,49.96,1.59,0,1.23,55:43.4,55:42.4,1,0,1.102,192.168.0.2
